-0.005147,-0.008333,0.000393,-0.044142,-0.029673,0.001390,-0.035890,-0.061527,-0.057538,-0.001133,0.037261,0.087783,0.038964,0.019600,-0.027794,-0.065039,-0.012536,-0.044146,-0.015022,-0.001666,-0.011169,0.082693,-0.059889,-0.016585,0.038030,0.002385,-0.045069,-0.044769,-0.021051,-0.009211,0.023382,0.051721,0.046083,0.029784,0.004785,0.016228,-0.133633,-0.150258,-0.212837,-0.227670,-0.071160,-0.046853,-0.046337,-0.046766,-0.051400,-0.022280,0.038207,-0.062647,-0.011136,-0.058005,-0.030620,-0.027986,-0.017766,0.022781,0.002554,-0.003582,-0.021682,0.049688,-0.059615,-0.048744,0.066409,0.034974,0.055519,-0.082433
-0.035751,-0.155827,-0.067411,0.004667,0.072365,0.080885,0.013811,-0.001963,0.021478,0.018800,0.018614,0.005900,-0.075042,-0.044022,-0.016700,-0.028840,-0.012825,0.036988,0.018692,-0.009117,-0.051363,0.034226,0.012242,-0.004393,0.003988,0.023093,-0.068435,0.035320,-0.070891,0.045390,0.054720,0.019351,-0.010507,-0.082951,-0.086942,-0.079577,0.013899,0.011963,0.017586,-0.044704,-0.039244,-0.113522,-0.046655,-0.042946,-0.043010,-0.089971,-0.031837,-0.037968,-0.017824,-0.013655,-0.008875,-0.051440,0.009158,-0.004333,0.011738,-0.039129,-0.065924,0.074665,-0.015232,0.009576,0.005811,0.040049,-0.048347,-0.008895
-0.010839,-0.005512,-0.022159,-0.008795,-0.055686,-0.013153,0.006234,-0.052357,0.000637,-0.010782,-0.033915,0.001939,0.041286,-0.027743,0.010732,0.011696,0.016192,-0.045715,0.009733,-0.055686,-0.052581,-0.005271,0.051566,0.129660,-0.011640,0.005110,0.036733,-0.029442,-0.008388,0.065448,-0.036174,-0.013704,-0.063904,-0.019201,0.013739,-0.003371,0.049813,0.023251,-0.008801,-0.006972,-0.039039,-0.260256,-0.255052,-0.155103,-0.046080,-0.005990,-0.073280,-0.043315,0.010693,0.004943,-0.046410,-0.078139,-0.061849,0.030897,-0.059618,-0.000882,-0.037803,-0.049938,-0.014264,-0.023804,-0.027460,0.011557,-0.013027,-0.017283
-0.007686,-0.005674,-0.020024,0.076509,0.021849,0.022436,0.007402,-0.110924,-0.004960,-0.000007,-0.012815,0.006369,0.096732,-0.006030,-0.059935,0.021233,-0.029825,-0.053525,0.016093,0.023372,-0.015539,0.148022,0.053450,0.055001,0.056369,-0.034059,-0.005207,-0.004830,-0.090063,-0.016409,0.005818,-0.008901,0.027085,0.027683,-0.016452,0.014252,-0.098676,-0.031530,-0.000925,-0.025423,0.030051,0.006755,-0.007672,-0.069897,-0.143259,-0.107320,-0.054006,-0.033919,-0.036905,-0.060414,-0.027667,-0.028023,-0.013341,0.028326,-0.011296,0.045821,0.064233,-0.041775,-0.033796,-0.021492,-0.057904,0.005309,-0.049080,0.016910
-0.005631,-0.025235,-0.078911,-0.006999,-0.000094,0.014878,0.025095,-0.031899,-0.016593,0.037876,0.004037,-0.052220,-0.016824,0.037391,0.037691,0.024882,0.014555,0.002765,0.055261,0.030274,-0.027124,-0.093174,-0.061508,0.034861,0.015690,-0.049710,0.003878,-0.031684,0.055903,0.063046,0.037546,-0.006143,0.024919,0.002820,-0.108914,-0.025458,-0.017859,-0.084863,0.032827,-0.002412,0.057239,-0.042296,-0.076289,-0.081039,-0.071859,-0.212393,-0.098063,-0.038365,0.006696,-0.032439,-0.008083,0.017460,-0.026129,-0.024230,-0.108942,-0.063021,-0.040316,-0.042952,0.012782,-0.074864,-0.029332,-0.025348,-0.034986,-0.056292
-0.024451,-0.027510,-0.021362,-0.007945,0.056766,0.061687,-0.042357,-0.056123,-0.050836,0.038441,-0.013522,0.036758,0.071068,0.042436,0.059154,0.000858,-0.053868,-0.045629,-0.013167,-0.043587,-0.019485,-0.028845,-0.056626,0.063691,-0.000981,0.049798,0.012292,-0.042510,-0.021814,-0.020967,0.003851,-0.014507,0.085810,0.010410,0.020123,0.029755,0.059962,-0.021196,-0.052545,-0.020384,-0.091514,-0.069647,-0.036066,-0.018952,-0.040138,0.051657,-0.107415,-0.184115,-0.091885,-0.119689,-0.046954,-0.064947,-0.020935,-0.081680,0.017559,0.013996,0.000055,0.000178,0.014195,-0.078770,-0.015630,0.001402,-0.002887,-0.065223
-0.164732,-0.111325,-0.044834,0.006782,0.030319,0.056988,0.086661,-0.059597,-0.009339,0.052725,0.027700,-0.048360,0.052657,0.027982,-0.017610,-0.039417,-0.030720,0.010411,0.026658,-0.001299,-0.000966,-0.004130,-0.028761,-0.033538,-0.081144,0.009114,-0.038440,0.036689,-0.012108,0.026344,0.038913,0.074944,0.050891,-0.059594,-0.061668,-0.035681,-0.121930,0.008623,-0.052602,0.025106,-0.009668,-0.009255,0.011020,0.046091,-0.003645,-0.047374,-0.021263,-0.112349,-0.132422,-0.154596,-0.091376,-0.063056,-0.069017,-0.060607,0.032133,0.023367,-0.023147,-0.043812,-0.076964,-0.058433,0.020100,-0.078058,-0.024190,-0.078020
-0.001033,-0.004963,-0.026642,0.012674,-0.092059,-0.031628,-0.066657,-0.062286,-0.075102,-0.068233,0.032514,0.026921,0.036481,0.020314,0.034138,0.040867,-0.001357,-0.000314,0.006121,-0.008128,-0.046973,-0.041378,0.029723,-0.003762,-0.054487,0.023470,0.013455,0.041087,0.041094,-0.019822,-0.011705,-0.031032,-0.006519,0.006291,0.022187,-0.054193,0.071767,0.009945,0.020271,-0.042466,0.025148,-0.045420,-0.034833,0.005851,-0.009306,-0.046145,0.047464,0.071898,0.049776,0.097818,-0.183207,-0.186096,-0.098361,-0.059719,-0.072782,-0.027409,-0.010863,-0.012155,-0.031930,-0.049158,-0.124485,-0.143886,-0.208864,-0.219115
-0.008044,-0.004991,-0.006829,0.033099,0.057518,0.039356,-0.084857,-0.074022,-0.004259,-0.014610,0.086390,0.052770,0.002910,-0.076490,-0.044859,-0.006362,-0.086917,-0.069315,-0.028105,0.051586,-0.032588,0.094038,0.123125,-0.000835,-0.022405,-0.014931,-0.038816,0.014350,-0.053093,-0.029057,0.051265,-0.015052,-0.011979,-0.044627,-0.002182,-0.032967,-0.007512,-0.038994,-0.068113,0.003448,0.022549,0.057365,0.012154,0.054801,0.083228,0.049858,0.047108,-0.022301,-0.004412,-0.029980,-0.062921,-0.054549,-0.125658,-0.090005,-0.090307,-0.118247,-0.065344,-0.089195,-0.113378,-0.155159,-0.234023,-0.013238,-0.040917,-0.158333
-0.176801,-0.125592,-0.140539,-0.037176,-0.016664,-0.013425,-0.014607,-0.042446,0.024180,-0.007151,-0.021367,-0.054468,0.039921,0.024751,0.026659,-0.046031,-0.021489,-0.000886,0.052907,-0.021078,-0.023653,-0.028440,-0.058334,-0.007087,-0.016025,0.039317,0.005708,-0.058778,-0.007627,0.001538,0.072743,-0.019673,-0.051048,-0.080779,-0.018738,-0.042041,0.009423,-0.014473,0.061646,0.062828,0.024125,0.051382,-0.032140,-0.022851,-0.031298,-0.025499,-0.011689,0.050164,-0.014993,0.061756,0.043554,0.147952,0.065207,-0.004650,-0.077602,-0.169802,-0.232062,-0.194961,-0.113893,-0.084864,-0.102812,-0.068846,-0.112739,-0.019334
-0.009623,-0.012174,-0.027615,-0.021463,-0.008212,0.015138,-0.019306,-0.039104,-0.053192,0.030250,-0.038107,-0.110822,-0.032923,0.019107,0.017826,0.030378,-0.060569,-0.039665,-0.033440,-0.017641,0.042134,0.006996,-0.042262,0.072512,0.052082,0.028792,-0.033582,0.004720,0.020789,0.012032,0.023468,0.078442,0.008205,-0.005865,0.021369,0.089097,0.044531,0.000203,0.032015,-0.054579,0.030363,0.031196,-0.076617,-0.008246,-0.002427,-0.024139,0.021710,0.039797,0.023738,0.012658,0.026369,0.088636,-0.002812,-0.172560,-0.141551,-0.110657,-0.046583,-0.101760,-0.056228,-0.061623,-0.138294,-0.062659,-0.036296,-0.000140
-0.136751,-0.034530,-0.005993,-0.064081,0.035340,0.005283,0.014110,-0.045783,0.039626,-0.039199,-0.022594,0.014681,-0.026714,-0.062870,-0.003314,0.019486,0.039491,0.010627,0.041762,0.021808,0.014003,0.048299,0.007591,0.006202,-0.112553,0.030237,-0.033104,-0.022651,-0.041138,0.004680,0.047494,0.024006,0.080098,0.006782,0.013480,-0.023558,-0.010308,0.049349,-0.027662,-0.048322,-0.024141,-0.015558,0.055794,0.099754,-0.003686,-0.028039,0.033742,-0.024088,-0.073416,-0.055547,-0.010738,-0.083884,0.080340,-0.158647,-0.053766,-0.034134,-0.082968,-0.057995,-0.052468,0.018278,0.016181,-0.009057,-0.030470,-0.000004
-0.025407,-0.024816,-0.032383,-0.066850,0.037549,0.065213,-0.081606,-0.022103,-0.038134,-0.026006,0.023721,-0.011629,0.007492,-0.042468,0.030661,0.004476,0.079492,0.026557,-0.069496,-0.035592,-0.028492,-0.044658,-0.031586,-0.025015,-0.073532,0.021326,0.051107,0.064757,-0.023350,0.048329,0.028186,-0.011984,-0.026660,-0.020471,-0.068152,-0.009682,-0.015066,0.029665,0.038273,0.096860,0.039654,-0.020059,-0.105326,0.005573,-0.029738,-0.053987,0.030770,0.019607,0.026914,-0.001275,0.039828,-0.038250,0.063843,-0.018251,-0.024485,-0.009631,-0.050693,-0.015064,-0.050934,0.043329,0.019846,-0.000917,0.005005,-0.001608
-0.053221,-0.019556,0.000126,0.034922,0.060536,-0.013028,-0.126704,-0.073387,-0.007646,-0.034515,0.013601,0.032176,0.099552,-0.050110,-0.032003,-0.061117,0.006693,-0.031077,-0.017471,-0.076099,-0.009365,0.037612,0.079257,-0.023236,-0.026342,-0.009291,-0.035770,0.033013,-0.081930,-0.027162,0.039685,-0.001722,0.013398,-0.017114,0.028238,-0.001964,-0.002814,-0.044098,-0.058611,-0.117129,-0.079568,-0.049824,-0.013773,0.020400,0.024879,0.069599,0.045606,0.108422,0.047818,-0.031567,-0.020866,-0.159474,-0.026458,-0.049827,-0.100607,-0.011978,0.003500,-0.056820,-0.008854,-0.001032,-0.005733,0.024136,0.002561,0.025847
-0.044997,-0.044760,-0.100468,-0.037124,-0.014418,0.039760,-0.089913,-0.057567,-0.018508,0.034439,-0.036037,-0.027544,-0.068641,-0.022196,0.068451,-0.056662,0.028952,0.052310,0.055585,-0.001943,0.050235,-0.003113,0.001363,-0.002242,0.027200,-0.017453,-0.074246,-0.010907,0.030098,-0.047167,-0.007976,-0.008620,0.036154,0.062325,-0.005898,0.017842,-0.000581,-0.080451,-0.110533,0.012225,0.011855,-0.017293,0.018670,-0.017208,-0.027470,-0.013795,-0.040954,-0.007959,-0.030142,-0.015894,-0.035134,0.047175,0.005339,-0.163355,-0.064520,-0.003358,-0.017946,-0.016230,0.062070,0.109806,0.120236,0.064597,0.021352,-0.116534
-0.122538,-0.059478,-0.072793,0.011978,-0.047969,-0.015168,-0.037644,-0.074261,-0.020544,-0.047231,0.002717,-0.079295,0.046892,0.127947,0.011447,0.010022,-0.033876,-0.120784,-0.051142,-0.030104,-0.007927,-0.045728,-0.020326,0.015832,0.051544,-0.020684,-0.017038,0.066098,-0.067934,-0.004995,0.028668,0.052831,0.045941,-0.000486,-0.064709,-0.010766,0.007407,0.030986,0.022011,-0.005429,-0.032388,-0.065247,-0.026361,-0.072890,-0.008386,0.083438,0.058385,0.093625,0.101298,0.024405,-0.014081,0.107296,0.018532,-0.011742,-0.000582,0.000121,-0.004906,-0.015418,-0.023498,-0.126336,-0.126338,-0.095623,-0.001190,-0.127217
-0.157363,-0.113298,-0.059316,-0.032066,-0.003045,-0.028440,-0.027231,0.041593,0.070032,0.070704,0.094703,-0.039484,-0.022061,-0.147380,0.016465,-0.009080,-0.024688,-0.031225,-0.010580,0.026206,0.039130,0.013567,0.014796,0.064171,0.042087,-0.019968,0.014897,0.022124,0.001657,-0.026186,-0.027028,-0.034804,-0.108453,-0.107172,-0.102539,-0.072086,0.009174,-0.066931,0.029916,-0.031618,0.027949,0.005375,-0.061772,0.026344,0.025953,0.021062,0.037629,-0.039178,-0.073082,0.024881,-0.080395,-0.014553,-0.097248,-0.007339,-0.000084,0.000082,-0.000336,0.000152,-0.009085,-0.035962,-0.020903,-0.074807,-0.114524,-0.152888
-0.145177,-0.102456,-0.098462,0.043058,0.035395,0.040620,-0.020516,-0.007259,-0.002942,-0.114944,0.027758,0.053830,0.023095,-0.084480,-0.045313,0.007869,0.013514,0.061627,0.024387,0.023052,-0.000697,0.036807,0.018984,-0.007069,0.005973,-0.014103,-0.015532,-0.067284,-0.074853,-0.071287,-0.027587,-0.076776,-0.103321,-0.038820,0.004256,0.016262,0.014681,-0.038888,0.009001,0.019990,0.011978,0.055315,0.005381,0.057526,-0.035698,0.033499,-0.029417,-0.076547,-0.015703,0.043573,-0.023182,0.003299,-0.001812,-0.001585,-0.000103,0.000101,-0.000321,-0.000034,-0.004110,-0.101901,-0.109303,-0.030984,-0.015919,-0.096449
-0.063072,-0.015691,-0.031901,-0.005044,0.055850,-0.006578,-0.116187,-0.017282,0.028816,-0.088054,-0.008182,0.059085,0.185145,0.012901,0.016424,-0.017657,0.032831,0.036125,-0.066233,-0.000373,-0.042421,-0.044281,-0.069749,-0.047086,-0.063878,-0.120331,-0.135729,-0.068874,0.028659,0.044951,0.019658,0.041484,-0.055037,0.023889,0.035095,0.047812,0.051151,0.064877,0.013625,-0.016257,-0.002160,-0.069392,-0.026571,-0.025458,0.013451,0.019529,-0.010184,0.024287,0.064095,0.079907,0.042008,-0.033826,0.000737,-0.000731,-0.000000,0.000000,-0.000265,-0.000155,-0.003249,-0.133580,-0.058154,-0.050283,0.026993,-0.157015
-0.122360,-0.085576,-0.060156,0.045432,-0.002074,0.045211,-0.068211,-0.023363,-0.003602,-0.004883,-0.012863,-0.026689,0.046406,0.184925,0.044434,-0.004862,-0.087325,-0.035478,-0.069183,-0.135743,-0.028851,-0.019190,-0.062651,-0.047000,0.036166,0.042113,-0.124979,-0.026416,0.009198,0.059451,0.054128,0.081022,0.008030,0.018760,0.023146,-0.020884,-0.048373,-0.104379,-0.065919,-0.014193,0.107666,0.087603,0.016530,0.060036,0.064277,0.046648,-0.033218,-0.046157,-0.012796,-0.051267,-0.082997,-0.032440,-0.002344,-0.000086,-0.000027,-0.000330,-0.000302,0.000455,-0.003859,-0.153965,-0.068462,-0.054087,-0.030224,-0.064090
-0.068726,-0.057873,-0.109566,-0.049362,0.006165,-0.022998,-0.072497,-0.062806,-0.042308,-0.012681,-0.047142,0.011095,-0.034897,0.059961,-0.112921,-0.165496,-0.046012,-0.132738,-0.055225,-0.032026,0.020988,0.040361,0.040051,0.080945,0.098495,0.060531,-0.051850,-0.000349,-0.001985,-0.090427,-0.086449,-0.017113,-0.093236,0.013513,-0.009745,-0.045012,0.030957,0.016912,0.029556,0.056039,-0.013866,-0.007182,0.027981,-0.007704,-0.118012,-0.048185,-0.003432,-0.064388,0.030004,0.071116,0.055932,-0.058773,-0.002108,-0.000101,-0.000002,-0.000118,-0.001485,-0.001392,-0.001778,-0.126019,-0.026249,0.037189,-0.057779,-0.090173
-0.056928,-0.016909,-0.014856,0.012012,0.031013,-0.022154,-0.066082,-0.069247,0.003187,0.008612,0.000793,0.016050,-0.097366,-0.027894,-0.050926,-0.136330,-0.007761,0.020496,0.035979,0.111725,0.120386,0.046152,0.002352,0.062916,0.066587,0.015140,-0.000664,-0.002133,-0.000455,-0.019155,-0.115197,-0.065585,-0.092538,-0.046010,-0.017536,-0.048397,-0.063013,0.028892,-0.039516,-0.071947,-0.015099,-0.014180,-0.006232,-0.034076,0.066603,0.026694,0.089714,-0.017827,-0.025123,0.037063,-0.017626,-0.037288,0.000393,-0.000145,-0.000008,-0.000174,-0.000493,0.000368,0.000199,-0.026443,-0.006688,-0.036233,-0.022878,-0.022786
-0.146085,-0.032961,-0.014122,0.030245,-0.009189,-0.010674,0.037784,-0.027684,-0.054350,-0.006724,-0.034627,-0.029632,-0.217855,0.006061,-0.028316,-0.066715,-0.008660,0.007700,-0.036012,0.027369,0.068099,0.091536,0.010610,0.040004,0.061392,0.016975,-0.000178,-0.000018,-0.000071,-0.012751,-0.090920,0.043496,-0.045052,0.002559,-0.018962,-0.007262,-0.001587,0.007575,0.001110,-0.053336,0.007720,0.028095,0.089080,0.047781,0.001720,-0.016002,0.017924,-0.018935,-0.086123,-0.077533,-0.028504,-0.035161,-0.001105,-0.000139,-0.000003,-0.000016,-0.001172,0.001118,-0.000286,-0.017974,-0.018160,-0.031024,-0.017194,-0.034509
-0.082984,-0.057096,-0.079986,0.052348,0.017481,-0.015894,-0.131962,-0.014278,0.008410,-0.024070,-0.039305,0.033284,0.027135,0.046512,-0.072773,-0.221908,-0.005316,-0.084331,-0.128896,0.015124,0.084521,0.073997,0.048929,-0.016675,-0.023403,-0.053305,-0.008308,-0.000566,-0.000203,-0.018897,-0.209783,-0.075533,-0.020294,-0.003845,0.019545,0.030543,0.036293,-0.074795,0.025812,0.020466,0.025245,0.040939,0.018701,-0.082504,-0.046409,-0.048282,-0.032945,0.030616,0.069220,0.017482,0.053306,-0.028409,0.000190,-0.000074,-0.000005,0.000010,-0.001797,0.001773,-0.000008,-0.011006,-0.002340,-0.084777,0.009641,-0.034226
-0.153833,-0.097509,-0.094897,-0.012020,0.008698,0.056218,-0.083919,-0.035871,0.016425,0.024023,-0.013863,-0.010535,-0.045464,0.037404,-0.075461,-0.008557,-0.000088,-0.015078,-0.109093,0.053847,0.069705,0.043586,0.026808,0.005948,-0.003471,-0.028986,-0.002585,-0.000014,-0.000009,0.006544,0.034193,-0.068834,-0.037379,-0.007672,-0.038100,-0.050107,-0.061085,-0.060891,-0.040656,-0.012714,-0.053993,-0.014639,0.050149,0.027054,0.040127,0.015138,0.050075,-0.025932,0.032393,0.055033,-0.013077,-0.014636,0.000283,-0.000061,0.000018,-0.000021,-0.000410,0.000404,-0.009154,-0.051421,-0.020655,-0.022722,0.018473,-0.101664
-0.017988,-0.025807,-0.048520,-0.021510,0.022785,0.023686,-0.093772,-0.047749,-0.069082,0.022185,-0.016242,0.028070,0.015899,-0.059990,-0.070220,-0.002309,0.000254,-0.025779,-0.085140,-0.049175,-0.031427,0.034588,-0.054133,-0.038246,-0.005430,-0.004358,0.000000,0.000101,-0.000246,0.009715,0.014219,-0.073831,0.089207,0.004470,-0.034578,-0.002327,-0.070218,-0.068411,0.028485,0.017613,0.064492,0.015193,-0.010322,-0.001851,0.034318,-0.001981,-0.015687,-0.025124,0.028115,-0.018599,-0.003293,-0.021267,0.002814,-0.000423,-0.000050,-0.000123,-0.000601,-0.000495,-0.008711,-0.026583,-0.004791,-0.053834,-0.006194,-0.029181
-0.023021,-0.013841,-0.017822,-0.038302,0.048035,-0.058932,-0.022763,-0.035786,0.000558,-0.011639,-0.022076,0.054273,-0.017710,-0.033393,-0.015221,-0.000058,0.000400,-0.000917,-0.035780,0.009422,0.052443,-0.005704,-0.055201,-0.044656,-0.025885,-0.004576,-0.015192,0.004674,-0.000371,0.014163,-0.004255,-0.049549,-0.016620,0.011926,-0.005157,-0.019091,-0.075366,-0.005342,0.046831,-0.019555,0.007448,-0.049230,-0.095259,-0.026175,-0.025905,0.004113,0.008704,0.057784,0.108746,0.055117,0.093715,-0.009339,0.019946,-0.000387,-0.004687,-0.000361,-0.003572,0.002287,-0.012841,-0.013970,-0.009452,-0.122651,0.037655,-0.010566
-0.105073,-0.032308,-0.011462,0.094139,0.022590,-0.005624,-0.025633,0.014708,0.024344,0.003185,-0.013202,-0.053613,0.011628,0.009100,-0.004169,-0.001346,0.004222,0.000445,-0.071589,-0.085353,-0.006186,-0.019920,-0.062955,-0.126854,0.011286,-0.002574,-0.001922,0.002391,-0.004207,0.028917,0.000529,-0.017138,-0.043332,-0.023120,-0.040642,-0.051588,-0.026534,-0.073191,-0.002534,-0.085507,-0.009488,-0.030781,0.020380,0.025315,0.030718,0.012344,0.089095,-0.033911,-0.081146,-0.193336,-0.014629,-0.006611,-0.010223,-0.008108,-0.001072,0.000148,-0.009153,0.007021,-0.030600,-0.001988,0.002381,-0.001936,0.000037,-0.031707
