0.148856,0.199883,0.210378,0.205442,0.176464,0.151596,0.123344,0.109587,0.097452,0.097873,0.124006,0.184172,0.206627,0.362209,0.376904,0.392692,0.375972,0.369966,0.379077,0.369305,0.364870,0.361641,0.332903,0.329984,0.317467,0.278362,0.242952,0.236008,0.244805,0.230565,0.214032,0.183281,0.154095,0.151531,0.145329,0.149855,0.143800,0.132655,0.123992,0.118818,0.119990,0.120660,0.115926,0.119374,0.111243,0.110609,0.113434,0.116427,0.115901,0.117039,0.116539,0.116535,0.119915,0.112110,0.112961,0.112497,0.115340,0.118063,0.121383,0.133621,0.135186,0.130927,0.131836,0.130095,0.134775,0.138665,0.142899,0.145141,0.150863,0.146545,0.148748,0.124377,0.125972,0.122129,0.122960,0.119902,0.121024,0.114779,0.108628,0.106185,0.105837,0.112418,0.112745,0.118097,0.119535,0.120913,0.125500,0.107926,0.090290,0.085376,0.074756,0.075811,0.084774,0.087167,0.094572,0.092650,0.088667,0.092863,0.098833,0.100715,0.102429,0.104929,0.104357,0.110286,0.108493,0.107848,0.108554,0.109704,0.115230,0.115827,0.122419,0.136357,0.133356,0.156867,0.166564,0.192867,0.209722,0.220516,0.211383,0.220818,0.215727,0.215912,0.215254,0.215099,0.209339,0.200945,0.217144,0.195734
0.139002,0.188543,0.187070,0.177022,0.166980,0.146454,0.121148,0.095550,0.087657,0.093841,0.108445,0.163523,0.228045,0.287139,0.304656,0.365120,0.352722,0.345664,0.350305,0.346936,0.341061,0.321414,0.330626,0.296654,0.244534,0.228603,0.211341,0.211347,0.195165,0.185298,0.178029,0.151907,0.141861,0.138138,0.137107,0.126093,0.130344,0.118278,0.114145,0.108924,0.106842,0.108421,0.112852,0.102394,0.104187,0.108238,0.107792,0.103269,0.102022,0.103776,0.101237,0.104382,0.100669,0.101260,0.100325,0.101474,0.104482,0.108488,0.115317,0.113360,0.118057,0.113967,0.108706,0.117905,0.116633,0.126267,0.121939,0.127239,0.132924,0.138900,0.125959,0.115657,0.107267,0.106807,0.105943,0.109890,0.104720,0.094971,0.091857,0.095518,0.100008,0.098009,0.101699,0.104337,0.109896,0.108484,0.105641,0.097130,0.091582,0.083840,0.073928,0.074142,0.078220,0.075808,0.077884,0.080047,0.088607,0.094117,0.091738,0.096874,0.096208,0.103380,0.103691,0.102309,0.105137,0.104349,0.101333,0.103187,0.109740,0.114077,0.125277,0.118319,0.121302,0.133325,0.170556,0.163087,0.178068,0.175500,0.190054,0.187193,0.190120,0.177566,0.181369,0.180571,0.179825,0.177293,0.209164,0.235242
0.170688,0.163001,0.180991,0.175992,0.169433,0.149257,0.126758,0.108258,0.098185,0.097908,0.125547,0.163688,0.213376,0.263316,0.325987,0.371426,0.355607,0.328091,0.323108,0.301694,0.328714,0.294839,0.271353,0.244825,0.224803,0.217637,0.211088,0.197295,0.198153,0.191059,0.168061,0.159340,0.151403,0.142195,0.143526,0.138189,0.132882,0.121293,0.113901,0.115196,0.115349,0.108069,0.112873,0.111523,0.112562,0.105013,0.104406,0.107488,0.102845,0.107856,0.102127,0.109476,0.110507,0.106519,0.106452,0.102649,0.110911,0.109052,0.124810,0.118610,0.120479,0.115553,0.124928,0.131357,0.131479,0.135585,0.138166,0.139289,0.140782,0.137343,0.136517,0.126995,0.124421,0.120232,0.115958,0.113445,0.112482,0.099963,0.098914,0.098811,0.093302,0.100540,0.111463,0.112904,0.107367,0.114353,0.114822,0.094230,0.093184,0.088663,0.085323,0.089656,0.086496,0.084490,0.085881,0.086674,0.090637,0.097529,0.102338,0.105256,0.106724,0.107277,0.114415,0.107811,0.108156,0.104313,0.110324,0.110346,0.119495,0.120566,0.131368,0.130025,0.129968,0.142923,0.153492,0.164450,0.171984,0.181091,0.184152,0.195880,0.187186,0.182390,0.183641,0.180146,0.173681,0.178044,0.194745,0.198636
0.178070,0.214309,0.180082,0.188822,0.174456,0.159957,0.129955,0.116642,0.107298,0.113477,0.152021,0.189894,0.243787,0.299947,0.327821,0.349386,0.350611,0.344911,0.339868,0.336298,0.327159,0.324040,0.305399,0.282250,0.255742,0.235433,0.224094,0.217235,0.199606,0.189409,0.184367,0.167961,0.154326,0.155122,0.148448,0.134834,0.139087,0.133923,0.122137,0.117980,0.115676,0.122342,0.119735,0.120868,0.125704,0.117984,0.115401,0.109012,0.111610,0.110155,0.112638,0.117173,0.117596,0.123454,0.119098,0.123239,0.122969,0.121550,0.121575,0.122018,0.128877,0.128256,0.139434,0.143254,0.148347,0.150002,0.157410,0.155779,0.152616,0.149463,0.148788,0.135666,0.137739,0.129031,0.123348,0.120733,0.113375,0.110241,0.107559,0.101921,0.107595,0.118273,0.123206,0.127298,0.133240,0.138713,0.134743,0.125206,0.110849,0.100724,0.097900,0.099296,0.094011,0.092979,0.089095,0.093212,0.087798,0.099933,0.098313,0.105111,0.107451,0.109732,0.118681,0.112249,0.109717,0.118236,0.116639,0.127009,0.135158,0.132520,0.138981,0.140407,0.147887,0.157449,0.165761,0.172603,0.183992,0.192405,0.205404,0.206712,0.200228,0.195493,0.192821,0.193020,0.202742,0.196758,0.201920,0.205802
0.169877,0.195236,0.189194,0.189304,0.175774,0.155717,0.135277,0.113864,0.100438,0.108539,0.141646,0.182482,0.251319,0.283003,0.303462,0.332792,0.332307,0.323210,0.322199,0.324067,0.317312,0.306771,0.301665,0.270066,0.255726,0.236833,0.223297,0.215533,0.197820,0.184071,0.172802,0.157299,0.149932,0.149389,0.143294,0.141031,0.137630,0.133848,0.127762,0.137369,0.128872,0.122192,0.120428,0.118428,0.121592,0.116974,0.120002,0.108129,0.115213,0.111946,0.106720,0.116602,0.119938,0.119819,0.115726,0.121278,0.124962,0.123265,0.117466,0.119051,0.116711,0.120930,0.128573,0.132365,0.143523,0.150739,0.146657,0.146075,0.147755,0.143266,0.144281,0.143896,0.129380,0.124551,0.123634,0.121347,0.107883,0.104434,0.095506,0.101075,0.100039,0.109941,0.117136,0.134939,0.140281,0.138936,0.130279,0.120430,0.110986,0.104766,0.102696,0.095150,0.093288,0.092566,0.089407,0.093521,0.090996,0.098806,0.096811,0.100150,0.103742,0.103638,0.108966,0.104791,0.108712,0.114498,0.118248,0.123246,0.133362,0.141559,0.135939,0.136985,0.143753,0.152036,0.160650,0.178680,0.183506,0.185881,0.196065,0.196868,0.197706,0.193594,0.193753,0.200115,0.198155,0.192569,0.183312,0.194529
0.169403,0.176523,0.176963,0.184212,0.171290,0.149336,0.131731,0.113807,0.109776,0.116922,0.139669,0.169348,0.225224,0.270108,0.310507,0.334599,0.328552,0.328068,0.319931,0.318052,0.313499,0.293570,0.293428,0.268540,0.241222,0.228145,0.216007,0.204737,0.184579,0.167812,0.157529,0.147194,0.141274,0.138747,0.143810,0.142095,0.149349,0.138250,0.130523,0.133043,0.123418,0.121415,0.119446,0.117125,0.115951,0.107963,0.104958,0.112828,0.107683,0.110401,0.109409,0.114315,0.115883,0.115395,0.119239,0.118399,0.124692,0.118951,0.129146,0.121911,0.113492,0.120377,0.124227,0.142156,0.147344,0.148635,0.150007,0.150508,0.144037,0.143531,0.150322,0.141183,0.136505,0.132422,0.121155,0.112637,0.114563,0.105300,0.098265,0.105125,0.110812,0.116673,0.129528,0.149420,0.160192,0.149992,0.144109,0.134101,0.120339,0.108661,0.109738,0.099674,0.106551,0.093451,0.091046,0.090261,0.091659,0.096123,0.096032,0.101591,0.094237,0.095275,0.100682,0.109184,0.098636,0.105124,0.110859,0.121346,0.132096,0.137694,0.134836,0.137139,0.140936,0.149799,0.160977,0.176125,0.181052,0.189474,0.191014,0.193239,0.192536,0.184052,0.186660,0.184590,0.185963,0.178045,0.194319,0.196969
0.224537,0.208454,0.182642,0.181671,0.165078,0.137524,0.116572,0.106536,0.107668,0.120149,0.148900,0.187479,0.237734,0.294630,0.315270,0.328880,0.328358,0.326652,0.314381,0.314596,0.306206,0.291190,0.273881,0.250251,0.252745,0.240100,0.218558,0.208167,0.189303,0.164245,0.158819,0.146072,0.148374,0.146024,0.141367,0.142643,0.137494,0.135982,0.131677,0.126025,0.123869,0.125147,0.124224,0.119116,0.112460,0.106906,0.111247,0.111849,0.111426,0.114397,0.120952,0.126794,0.126630,0.120543,0.128402,0.124163,0.129270,0.131184,0.127295,0.130881,0.130956,0.133478,0.140320,0.150387,0.159954,0.163485,0.159874,0.159043,0.160740,0.158259,0.153739,0.158075,0.153567,0.140662,0.130643,0.118208,0.103629,0.111791,0.117741,0.114886,0.130413,0.149191,0.158708,0.175387,0.184267,0.170641,0.167579,0.154763,0.135841,0.130420,0.116299,0.108987,0.116862,0.107014,0.100708,0.099083,0.096325,0.097633,0.102111,0.096688,0.103124,0.095722,0.096030,0.098750,0.098883,0.105809,0.114471,0.125970,0.128908,0.133940,0.131977,0.133609,0.139073,0.154255,0.163605,0.176836,0.185204,0.188007,0.195020,0.190846,0.188992,0.196530,0.191311,0.189357,0.191387,0.176562,0.187301,0.190983
0.200467,0.196950,0.180067,0.168682,0.147588,0.126630,0.102897,0.100073,0.108063,0.112814,0.141806,0.187836,0.236477,0.266769,0.297200,0.313382,0.316797,0.314462,0.302308,0.292792,0.284719,0.276733,0.248892,0.236462,0.234057,0.236143,0.218609,0.203464,0.181624,0.161310,0.148750,0.145218,0.137460,0.138425,0.150071,0.143164,0.141406,0.142768,0.123922,0.122755,0.109748,0.114275,0.116467,0.112727,0.103986,0.104770,0.096157,0.103003,0.105406,0.112279,0.115881,0.115603,0.119684,0.119350,0.128999,0.126016,0.125229,0.128006,0.120015,0.132708,0.132620,0.137246,0.143847,0.149589,0.152976,0.153472,0.152563,0.153751,0.151655,0.153980,0.159900,0.157163,0.154605,0.138634,0.130051,0.113702,0.107419,0.108844,0.108628,0.115397,0.137012,0.150648,0.165160,0.186227,0.194711,0.195285,0.188568,0.168812,0.153847,0.134919,0.123018,0.115814,0.108413,0.101721,0.097767,0.099140,0.088641,0.097710,0.100754,0.097969,0.090756,0.094404,0.097508,0.097385,0.105466,0.110417,0.114693,0.120589,0.130189,0.128400,0.129704,0.128367,0.129696,0.147694,0.159655,0.172506,0.175998,0.190378,0.185835,0.188469,0.191402,0.191515,0.187195,0.191433,0.184041,0.175310,0.174189,0.192857
0.218539,0.200955,0.178595,0.163112,0.139731,0.116937,0.099923,0.102900,0.108165,0.113977,0.145083,0.191366,0.219486,0.263341,0.296439,0.312905,0.313220,0.302871,0.291850,0.284097,0.272411,0.250168,0.239356,0.233839,0.227038,0.217789,0.210492,0.189274,0.177456,0.159703,0.150545,0.138372,0.131682,0.141085,0.141524,0.134583,0.140281,0.121573,0.119246,0.107073,0.108583,0.108485,0.107282,0.100278,0.099673,0.099881,0.095408,0.099121,0.097334,0.107959,0.115134,0.117627,0.121891,0.125079,0.118498,0.117301,0.122626,0.122544,0.125629,0.127867,0.127337,0.137973,0.140611,0.147452,0.150469,0.159628,0.155956,0.156943,0.165644,0.161511,0.163246,0.158173,0.156360,0.139969,0.123199,0.114264,0.108020,0.107969,0.113957,0.122920,0.138928,0.152988,0.168661,0.186386,0.203436,0.205793,0.194149,0.181040,0.160604,0.145419,0.133113,0.117716,0.109273,0.105006,0.095685,0.092073,0.092000,0.094874,0.096203,0.100976,0.089179,0.094473,0.095584,0.104037,0.098838,0.105604,0.106164,0.111350,0.118849,0.123286,0.117441,0.117390,0.127227,0.129954,0.153538,0.164854,0.174123,0.182048,0.186841,0.186541,0.184969,0.188414,0.182707,0.181029,0.187747,0.180167,0.186923,0.198390
0.198498,0.195374,0.171296,0.161383,0.133491,0.113496,0.106311,0.105372,0.114994,0.128175,0.154608,0.194232,0.237597,0.277935,0.296938,0.301343,0.304998,0.298908,0.286855,0.264471,0.258431,0.234381,0.218417,0.220577,0.217244,0.216722,0.207919,0.191958,0.185292,0.172501,0.156013,0.150476,0.146607,0.146823,0.140094,0.137391,0.128309,0.122696,0.118295,0.105784,0.100938,0.097564,0.100141,0.100906,0.097941,0.097970,0.099075,0.102049,0.101959,0.109562,0.117738,0.123065,0.123026,0.120395,0.127827,0.128900,0.118626,0.119757,0.121724,0.125986,0.136586,0.134006,0.144229,0.154328,0.168492,0.164058,0.161527,0.162858,0.169467,0.175640,0.167619,0.162362,0.154855,0.145545,0.133917,0.118218,0.108202,0.112960,0.123272,0.146268,0.165186,0.180617,0.197227,0.221208,0.225645,0.224247,0.216398,0.198289,0.177247,0.161250,0.146494,0.140277,0.127895,0.114490,0.096265,0.097326,0.100399,0.099731,0.103240,0.104219,0.094251,0.094221,0.095486,0.100363,0.103007,0.104848,0.108853,0.109339,0.111689,0.115186,0.116770,0.113338,0.126322,0.130943,0.148601,0.157928,0.173280,0.175609,0.182147,0.190306,0.193707,0.188686,0.189025,0.188413,0.190710,0.182281,0.190182,0.207784
